Title,Author,URL,Body
JUSTICE TO BREAK UP APPLE FOR TURNING MICROSOFT INTO MONOPOLY,admin,https://www.satirewire.com/justice-to-break-up-apple-for-turning-microsoft-into-monopoly/,"
Alternative OS Maker Used Anti-Competitive Practices Against Itself 
Redmond, Wash. (SatireWire.com) – Microsoft and the U.S. Justice Department Friday announced a settlement in their landmark anti-trust case that calls for the break up of Apple Computer, as both sides agreed Apple’s history of “self-inflicted, anti-competitive” management practices is primarily to blame for turning Microsoft into an illegal monopoly. 
“We had already won the case, so we were thinking in terms of penalties, and when you do that, it is imperative that you punish those most responsible,” said Assistant U.S. Attorney General Charles James. “Well, we couldn’t ignore that since its inception, Apple had numerous opportunities to dominate the operating system market, but instead, management incompetence and arrogance resulted in decisions that gave us the Microsoft we know today.” 









“We believe it’s time for Apple to pay for that market manipulation,” he added. 
In a press conference supporting the settlement, Microsoft Chairman Bill Gates tearfully recalled “disturbing, half-blocked memories” of a young Microsoft’s life. 
“We never wanted to become a monopoly, but (Apple) pretty much forced us into it,” said Gates. “Everybody knew they had the best computer. Everybody knew they had the best operating system. But what did they do? Time and time again, they let us win.” 
“I didn’t recognize it at first. I thought they were genuinely trying,” he added. “But when they came out with the Newton, I should have known they were purposely steering us toward market domination. I feel… used.” 
Attorneys general from 18 states, which had originally sought aggressive penalties against Microsoft, said they were satisfied with the agreement, and noted that Microsoft likely would have won on appeal by claiming entrapment. 
“We could have punished Microsoft, but that wouldn’t have solved the problem. Apple would still be around to do it all over again,” said Connecticut Attorney General Richard Blumenthal. “No, you can either penalize the monster, or you can penalize Dr. Frankenstein. We choose the latter.” 
Under the agreement, Apple must pay for all of Microsoft’s legal fees, and will be allowed to continue making one only one product. Reached at Apple’s headquarters, CEO Steve Jobs said he had not decided what product that would be, but was leaning toward the new iPod MP3 music player, “because we’ve invested heavily in it, and it’s probably not going to sell.” 
In the anti-trust case, Microsoft had been charged with using unfair tactics to crush competition and restrict choice by manipulating computer manufacturers and consumers into using Microsoft’s operating systems and browsers. None of this would have happened, Constitutional scholars agreed, if Apple hadn’t made “so many amazingly bad business moves” over the years. 
This anti-competitive, pro-Microsoft-monopoly behavior began in the 1980s, when, unlike Microsoft, Apple refused to license its operating system to other computer makers to build clones. In an even more disastrous decision, Apple licensed its software to Microsoft so it could develop applications for the Macintosh operating system. Not long thereafter, Microsoft came out with its first Windows product, which looked “remarkably like” Apple’s. 
“‘Hey Bill, here’s the source code to our operating system. But no cheating!'” quipped Blumenthal. “I think we should shut down Apple on that move alone.” 
As the years went by, Apple management’s reaction to its steady decline was to insist that its products would win because they were better, and to continually charge more for them until, by 1994, it decided it would allow clones to be built after all. This was followed by the decision that it would not allow clones to be built after all, then by a decision that it would allow it, then it wouldn’t, and finally, no one cared. 
Copyright © 1999-2009, SatireWire. 
"
THE PRODIGAL.COM SON RETURNS,admin,https://www.satirewire.com/the-prodigal-com-son-returns/,"
If Your Son Were One of Those… Those Dot-Commers, How Would You Feel?
 

– Dad?
 – Who are you? Get out.
 – But Dad… 
 – Don’t ‘But Dad’ me, Roger. You stopped being my son when you left five years ago, with all our money. Your mother and I were going to buy a house in Flordia with that, but you stole it. 
 – I didn’t steal it. I used it to start an Internet company. 
 – You don’t call that stealing? 
 – Well, it didn’t seem like it at the time. 
 – Bloody typical. And now we’re stuck in this blasted retirement community… 
 – Dad, be fair. My company got pretty big. We went public. At one point our stock sold for $100. 
 – $100? And those people who paid $100, what’s their stock worth now? 
 – Well it’s… 37 cents, give or take. 
 – Criminal. You should have bought drugs with it. 
 – What?
 – With our money. You should have bought drugs with it. At least that would be semi-respectable. Something steady. ‘My son the drug kingpin.’ That I could live with. But ‘My son the dot-com kingpin.’ Bloody embarrassing. 
 – What’s with this ‘bloody’ stuff, Dad? You’re from Ohio. 
 – Sorry. Been hanging around the Dempseys. Nigel and Penelope. They don’t know about you, but we’re afraid people will find out. Your mother’s afraid to show her face at the Friday night ‘Music for Life’ now. They always let her play the tambourine, too. 
 – Look, Dad, it’s not embarrassing to work in the Internet. It’s still the future. Like our vertically integrated business-to-business exchange for the… 
 – Oh, don’t flash your drug kingpin terms around me. 
 – I am not a drug kingpin! 
 – I can dream, can’t I? 
 – Wha… I cannot believe you’d rather have me be a dope pusher… 
 – Shhh… Here comes Mrs. Dempsey … Hello, Penelope. 
 – Hello Edgar. Oh now don’t tell me, you must be Edgar’s son, Roger. Spitting image. I hope you’ll be staying with us a while. 
 – Well, actually I… 
 – No, Penelope. Roger’s just passing through. On his way to Colombia. 
 – On my way to where?
 – Oh yes, the drug smuggling. How exciting. I say, Edgar, did you hear about Mrs. Koogle’s son? 
 – The gay gun runner? 
 – Ha! Or so she claimed. But it turns out he isn’t a gay gun runner at all. Turns out he was really in charge of one of those, well, those dot-coms. Yeehaw, or Yoohoo, or something. We saw it on the telly. Dreadful. 
 – It’s ‘Yahoo!’ And Tim Koogle is one of the most respected… 
 – Not now, Roger. Where is Mrs. Koogle now, Penelope? 
 – Margaret locked herself in the bingo closet straightaway. We’ve had to slip her medications under the door. She won’t take them, of course. And there’s no game tonight. 
 – Maybe I should go talk to her. 
 – Oh would you, Edgar? That would be a lovely gesture. Margaret always liked you. I’ve got to run off to the beauty parlour. Cheers. 
* * * * *
– C’mon Roger. Follow me. Maybe you’ll learn something. 
 – But I was going to say hi to Mom. 
 – Your mother has enough problems. Now come on. And no talking. 
* * * * *
– Margaret? Margaret it’s me, Edgar. 
– Go away! Let me die.
 – Margaret, look we heard about your boy, but that doesn’t… 
– My boy! My boy! Where did I go wrong!
 – Now Margaret, please, calm down. Children make mistakes. But that’s not necessarily a reflection on you. 
– Oh how would you know, Edgar? Your son’s a drug kingpin. Life’s just peachy for you… 
 – Yes… well… 
 – Dad, does everybody think I’m a drug smuggler? 
 – Shhh…. 
– Who is that with you, Edgar? I heard somebody.
 – It’s no one, believe me, Margaret. No one. 
– That’s your boy Roger, isn’t it? What? You bring him here to gloat? 
 – Margaret, no, it’s not like that at all. In fact, listen, Margaret, this is difficult for me to say, but I don’t want you to feel like you’re alone. My son here isn’t really a drug kingpin. 
– Whaddya mean he’s not? What is he?
 – Dad, don’t… 
 – Hush. Margaret, the truth is… Roger is really one of those, those Internet… 
 – You mean international, Dad. I’m an international, um… slave trader, Mrs. Koogle. International slave trader. I trade slaves, you know, internationally. 
– Well that’s just great for you, isn’t it? Edgar, please take away Mr. Successful and let me die.
 – Mrs Koogle? It’s me, Roger. Look, I think I understand your son, and maybe I can help. 
– How? You could get my Timmy a job? A respectable job? As an international slave trader?
 – Well, I…  I’ll see what I can do, Mrs. Koogle. 
– Good. Now step back from the door. I’ve got to go to the little girl’s room.
* * * * *
 

– Dad, look, I’m sorry. I didn’t realize. 
 – Well, you did a nice thing in there with Mrs. Koogle, son. But you made her a promise, and I expect you to keep it. 
 – What, you really want me to be an international slave trader? I don’t know the first thing about it. 
 – That hasn’t stopped you before. 
 – TouchÃ©, Dad. But look, it’s not that easy. I’ve still got employees. 
 – There’s your first sale. 
 – You want me to sell my employees into slavery? 
 – They won’t know the difference, son. 
 – Won’t know the difference? Are you crazy? As slaves they’ll have to work exhausting, grueling hours, seven days a week… for little or no… return… and they won’t be free to own their own… and… um… You make a good point.
 – Make us proud, son. Make us proud. 


Copyright © 2001-2009, SatireWire.

"
WEB SITE FASHION FOR SPRING: IT'S ALL ABOUT PRETTY,admin,https://www.satirewire.com/web-site-fashion-for-spring-its-all-about-pretty/,"
Sassy Web Site Fashion Maven Mr. Clickwell Reports from Spring SiteWear Show









San Jose, Cal. (SatireWire.com) – Catch me in a pan I’m melting! It’s been a long, cold Winter for the fashion conscious, but if this week’s Spring SiteWear Show is any indication, the frigid, function-over-form mood that’s dominated Web site design like Desi over Lucy is finally defrosting. From Google to Microsoft to ESPN.com, this Spring the message is: “Let’s just be pretty.”
No more barren, brutish, Yahooey layouts that were as cuddly and warm as a Rolodex. Instead, it’s Degas and doilies, pastels and posies, clouds and candlelight. Tres femme. High concept? Hmmm… Laura Ashley on skates.









One changement en mieux that fashion digerati are absolutely raving about is Microsoft’s “country blush” look, where the emphasis is on ‘soft,’ and the sheer lace curtains cover just enough of the pretty-in-pink links to add a coquettish mystery. Fave: Microsoft accessorizes by using pretty words; “Products,” for example, becomes “Unmentionables,” while “Where do you want to go today?” gives way to the more charming, “Aren’t you looking pretty today?”
“We’ve always been tender in our color schemes, preferring pastels and soft highlights, but our layout has been, admittedly, desolate,” Microsoft’s brawny CEO, Steve Ballmer, told me over lattes and giggles at the backstage preview party. “Our Spring look is fresher without, I hope, being insolent.”
So what’s brought about this Zephyr of rafraÃ®chissement? Jonathan Nelson, chairman of snappy Web design firm Organic, gave me one good reason and one knee-wobbling smile. “With all the layoffs and closings, so much ugly has happened in the past year that a lot of our clients said they just want to feel pretty again.”









Another site  experiencing a Natalie Wood Moment (oh go rent West Side Story if I’ve lost you), is ESPN.com, where it seems the biggest internal struggle was over the once-extensive use of black. “It’s so easy for black to dominate, but you have to be careful,” said ESPN spokesman and former NFL linebacker Gary Knopf, as we shared a frozen cappuccino. “We wanted enough black on the site so that it brought out the shades of pink in the navbar and the shadows in the nasturtiums, but we didn’t want so much black that the whole site just said, ‘New York bitch.'”
But enough about me!
Let’s talk about Google. “I really like our ouerve now, especially the way we’ve surrounded the site with an absolutely darling gilded, tooled-leather frame,” said Google CEO Larry Page as we stood alone in an elevator. “In some ways we can’t compete with Yahoo!, but at least I can say we’re much, much prettier.”
There is, however, a downside to prettifying. Even with high-speed connections, sites will load more slowly, a definite no-no in Jakob Nielsen Land (oh go to useit.com if I’ve lost you). But so far, the aesthetes are winning. As Ballmer told me: “You don’t rush pretty. Pretty takes its time. You don’t want it to just jump out at you. You want it to enter gracefully, like Hepburn.”









“Audrey, not Katharine,” Ballmer added. Naturellement!
So what is pretty? Definitions vary, but most designers agree it is subtle. It’s pastels and flowers and frills. Some critics at the show insisted that too many sites have blown right past pretty and are dangerously close to “adorable.” WWF.com, for instance, has hidden tiny wrapped candies shaped like strawberries around the site. If you click on them, they tinkle! (Just like a couple of the wrestlers I met at the annual SiteWear Ball, but that’s another story.)
“You do have to draw a line somewhere,” Razorfish strategic officer Craig Kanarick told me over croissants. “Morgan Stanley came at us with three pretty themes they wanted to use: Minnie Driver, dusk, and true love. I was really intrigued by the true love angle – I’ve always thought true love was pretty – but then (Razorfish CEO) Jeff (Dachis) said, ‘You know, love isn’t always pretty’ and I was, like, ‘Ouch, that is so true.’ Plus it was hard to really capture true love on a site about asset management.”
So, is everybody as thrilled about this delightful change? Sadly, no. Former ICANN chairman and Net guru Esther Dyson, for one, kept screaming “All these sites look like a fuckin’ florist shop!” until I slapped her silly.
Well mes amis, that’s Mr. Clickwell’s report from The Big Show. Oh, one little piece of advice? If you’re going for the coy, feminine look, please do ditch the site visitor counters. I mean, “This site has been visited 97,000 times since Jan. 1?” Darling, that doesn’t say demure, that says whore.
But enough about me!
Copyright © 2001-2009, SatireWire.

"
DOTCOM CHAIN LETTER REALLY WORKS!,admin,https://www.satirewire.com/dotcom-chain-letter-really-works/,"
With a Minimal Investment, Net Companies Finally Raking in Real Cash! 
***********************************************************
DO NOT DELETE THIS! Print it, and read it! THIS “PROGRAM” REALLY WORKS!!
*****************************************************************
A GENUINE PERSONAL NOTE FROM A PREVIOUS RECIPIENT OF THIS PROGRAM:
Let me tell you a little about myself. I ran a major public Internet company for 2 years. Then in April of 2000, business began falling off. We were doing the same things that were previously successful for us, but it just wasn’t working. Finally, I figured it out. It wasn’t our company, IT WAS THE MEDIA!
Well, with this program, YOU DON’T NEED THE MEDIA! You don’t need venture capital. You don’t even need those pesky customers or page views or advertisers! In short, your company can make as much money in the next few months as you boldly predicted it would two years ago! And it’s REAL MONEY! REAL PROFITS! Not just some spontaneously generated revenue projection you made up six minutes before that Wall Street Journal reporter called.
But as I was saying, my company was in bad shape. We had already laid off staff, and I was even on the verge of cutting my salary. IT WAS THAT BAD. But then, AT THAT MOMENT, I was sent this program, and my company’s finances were CHANGED FOREVER!
Initially I sent out 1,000 emails to other Internet companies, and within a week I received 260 envelopes, each stuffed with $5,000 IN CASH. By the next week, I received $5 million in cash, paid off ALL our corporate debts, rehired most of the staff, INCLUDING THE MASSEUSE AND THE JUGGLERS, and increased the marketing budget — ALL WITHOUT CHANGING OUR BUSINESS MODEL!
My DotCom is still in business, so I AM LIVING PROOF THAT IT WORKS!!!
How did I do it? READ ON!!!
p.s. — I’m telling you, it will change your company! With this program, YOU’LL BE PARTYING LIKE IT’S 1998-THROUGH-EARLY APRIL OF 2000! But remember, you must follow the instructions EXACTLY!!
=======================================================
DON’T BE THE WEAK LINK! JOIN THE CHAIN! THIS IS NOT A CHAIN LETTER!
=======================================================
INSTRUCTIONS:
This is what you MUST do:
1. Send $5,000.00 CASH, (No Stock Options!) to each of the Internet companies on the list below.
* Yes, this means you shell out $25,000, but surely you have that much hidden in your biz-dev budget? Or you could always lay off somebody in marketing.
2. Place your Internet company’s name at the bottom of the list, remove the company in the #1 position, and move the other companies up one space. (No cheating! You must put your name in the #10 position! Pets.com tried to sneak its name in at #2 and look what happened to it!!)
3. Send the email, with your company’s name AT THE BOTTOM, to as many Internet companies as you can think of that would be interested in this program.
* But wait, you say. Why would Internet companies send money when, like mine, they’re the ones hurting? Aren’t they the worst possible group to ask for money? NO! In fact, they are the MOST LIKELY TO RESPOND! Why? Because they’re Internet companies! They are proven RISK-TAKERS! They are proven TREND-SETTERS! They have proven they’re NOT VERY GOOD WITH MONEY! In fact, they excel at GIVING MONEY AWAY!
4. This is VERY IMPORTANT! It is illegal to request money for nothing, so you MUST INCLUDE THE FOLLOWING line in the email you send out: “Internet investing is risky.” This is VERY IMPORTANT. DON’T FORGET TO INCLUDE IT. It is “consulting advice,” and it is what you are “selling” for $5,000. (Normally, this kind of advice sells for $100,000 and up! Such a bargain!)
THE LIST: Remember, send $5,000 to EACH of these companies, THEN place your name in the #10 position!
1) YAHOO
 2) ECOMPANIES
 3) DSL.NET
 4) DRKOOP.COM
 5) PSINET
 6) ETOYS
 7) SCIENT
 8) WOMEN.COM
 9) OXYGEN MEDIA
 10) RED HAT
************************************************************
Before you make your decision as to whether or not you participate in this program, please take a few moments to read these actual testimonials:
TESTIMONIALS:
Frankly, I didn’t have much hope that this program would work. I mean, there was really no compelling reason to give my company money. Despite that, however, within a few weeks the money just starting rolling in. It was like old times.
 Chuck Peck, theglobe.com, New York, N.Y.
************************************************************
Hello. When I received the program I grumbled to about getting “junk mail” and made fun of the whole thing, spouting my knowledge of the online gardening industry. I “knew” it wouldn’t work for Garden.com, so I deleted it. Damn damn damn.
 Cliff Sharples, Austin, Texas
************************************************************
The main reason for this letter is to convince you that this system is honest, lawful, extremely profitable, and is a way to get your Internet company a large amount of money in a short time. Also, my company is also #2 on the list.
 Anonymous,  Los Angeles, Cal.
************************************************************
This message was originally written by SatireWire (www.satirewire.com). If this message has reached you in error — that is, if your Internet company is making money — please send your complaints, along with $5,000 in cash, to the company that sent it to you.
DON’T BE THE WEAK LINK! JOIN THE CHAIN! WHEN DOTCOMS SEND MONEY TO EACH OTHER, IT’S A WIN-WIN!!
End
Copyright © 2000-2009, SatireWire.

"
"INTERNET CONVERTS TO ""PREMIUM SERVICES"" ONLY",admin,https://www.satirewire.com/internet-converts-to-premium-services-only/,"
Web Sites Find Revenue by Renaming Their Offerings 
CUPERTINO, CAL. (SatireWire.com) – With banner ad revenue in retreat, every major Internet company today announced it would offer only “premium services” – programs that may look similar to their original services, but are different, said one company spokesman, “because the old services weren’t called ‘Premium.'”









One such firm, popular search site Lycos, plans to offer “Premium Search,” which allows visitors to “search” the Web for a particular word or phrase. Outwardly similar to its previous, free search, the new service will be much more valuable to users, insisted spokesman Tim Parrish. “There is really no comparison,” said Parrish. “Free comes from the Old English freo, meaning ‘free.’ Premium comes from the Latin word praemium, meaning ‘profit.’ So there’s a big, big contrast.”
Meanwhile, the Web’s most popular site, Yahoo, has significantly upgraded its previously free search by offering “Premium Results,” said President Jeffrey Mallett. Specifically, users can input words and phrases in a “search field,” click the special “search” button, and a page of “search results” will appear, all for only 25 cents per result. As an example, said Mallett, a search for the two-word phrase “tissue paper” will be free. Viewing the resulting 15,400 web pages will costs $3,850.
But wasn’t it possible to obtain the same results for free using the old search? “No, no,” said Mallett. “The old search was not free. In fact, it cost us money. Using the new, premium search, we’ll make lots of money. Mondo difference.”
Most other major sites have also announced premium service programs:
¤ Auction site eBay will split its service into eBay Lite and eBay Premium. Using Lite, sellers can continue to list items for free. The $14.95 Premium service, however, allows them to display a picture of the item, a description of the item, a price for the item, accept bids on the item, and get paid if the item sells. “It’s really an all-in-one package of service solutions,” said eBay spokesman Kurt Shriff, who added the company was justified in charging for the package because it had never done so before.
¤ Unlike the Wall Street Journal, its in-town rival, The New York Times has shunned charging a subscription, and has no plans to change that, said Times spokesman Adelle Friedman. Instead, the entire Times site will be “vertically recalibrated” as “Premium Content,” and be publicly available for only $29.95 a month. “Aside from the Journal, the subscription model on the Internet does not work,” said Friedman. “Therefore, this is not a subscription model.”
¤ Prior to launching its Premium Quote Service on Nov. 8, financial site Raging Bull offered free stock quotes to registered users. Those same quotes are still available for free, said general manager Jeffrey Housenbold. However, users who want new quotes, those dated after Nov. 8, can do so through the Premium Quote Service, at $2.95 per quote. “The derivation of ‘free’ can also be traced to the Sanskrit word for dear, while the Latin word praemium could also be defined as ‘reward,'” noted Housenbold. “I feel confident our members will appreciate the difference.”
Copyright © 2000-2009, SatireWire.

"
Pregnant Women Can Fly,admin,https://www.satirewire.com/pregnant-women-can-fly/,"







Minneapolis, Minn. (SatireWire.com) -A new report by the American College of Obstetrics and Gynecology stating that pregnant women can fly safely until their 36th week is “misleading and dangerous,” according to a 28-year-old Minneapolis woman who, just 30 weeks pregnant, suffered a broken leg and several bruised ribs shortly after takeoff Friday. 
Responded ACOG spokesman Dr. Daniel Fisch: “Airplanes.” 
Copyright © 2002-2009, SatireWire. 
"
Media: Typos in Microsoft Earnings Release!,admin,https://www.satirewire.com/media-typos-in-microsoft-earnings-release/,"







Redmond, Wash. (SatireWire.com) – Initially saddened and confused by this week’s strong earnings report from Microsoft, which gave it little to criticize, the media rebounded strongly today, noting the release had “numerous” typos and grammatical errors that, said one reporter, “clearly show this is a still a company under siege and unsure of its server and operating system markets.” 
“Look at the first sentence – ‘Microsoft Corp. today announced income before accounting change of $2.58 billion for the quarter ended Sept. 30,'” said New York Times editor Frank Sherman. “There should be an ‘an’ before income. That, to me, is indicative of a company that is on its heels, and we have to question its .NET strategy going forward.” 
Joyce Cranston, an editor at Barron’s, said a mixed metaphor found at the end of the third paragraph was evidence of operating system weakness. “They use the phrase ‘a rich set of building blocks’,” she noted. “Excuse me? Building blocks can be rich? I sense a company struggling with the threat from Linux.” 
Added Cranston: “Oh check out this phrase – ‘During the quarter, MSN, the Web’s largest network with more than 210 million unique users worldwide…’ Hello? How about a comma between ‘network’ and ‘with?’ It completely changes the meaning of the sentence, and reeks of anti-competitive behavior.” 
Copyright © 2000-2009, SatireWire. 
"
House Sends Spam Bill to Senate; Senate Spam Filter Deletes It,admin,https://www.satirewire.com/house-sends-spam-bill-to-senate-senate-spam-filter-deletes-it/,"

 Washington, D.C. (SatireWire.com) – The anti-spam bill passed by the U.S. House of Representatives Tuesday was sent to the Senate today, but the Senate’s spam filtering software automatically determined it was junk mail and deleted it. Amy Lee, Chief System Administrator of the Senate, defended the software’s actions: “Our filter recognizes the email addresses of anyone known to propagate junk,” she said. “This one came from house.gov. Of course the program blocked it.”
Undeterred, House leaders vowed to send the Unsolicited Electronic Mail Act again. “We sent that bill to the Senate because they were referred or requested additional information,” said Rep. Heather Wilson, R-N.M. “I don’t want to waste their time or ours, but we are seeking positive, motivated individuals that are serious about voting for this bill and making their dreams come true! Hot House staffers are waiting for their call !!!”

Copyright © 2000-2009, SatireWire. 
"
CUBISTS LAUNCH UNNAVIGABLE WEB SITE,admin,https://www.satirewire.com/cubists-launch-unnavigable-web-site/,"
Conceptual Realism Dominates Site No One Will Be Able to Use Anyway 
MADRID, SPAIN (SatireWire.com) – The International Society of Cubists officially launched its Web site today, a brilliant rejection of natural form and perspective that metaphysically establishes the implication of movement, analytically redefines spatial relationships, and is an absolute bitch to navigate. 
“What the hell is this? I can’t tell how to get anywhere,” one of the site’s first visitors told the Cubist Society’s Webmaster-Curator, Paulo Cassat. “Is this art, or is this a Web site?” 
“Thank you,” Cassat responded. 







Click image for full view




According to Society President Francisco Bernioz, the group launched the site to bring attention to Cubism, which was founded in the early 20th Century by Pablo Picasso and Georges Braque. The Society also hopes to establish a scholarship fund for young cubist painters and sculptors. However, at a public showing of the site here in Spain’s capital, most initial visitors were clearly uncomfortable with the design, especially the artists the site intends to help. 
“This site is going to turn people off,” complained one young sculptor. “I mean, how do I get from the home page to, say, the fundraising form?” 
“You must be willing to abandon your pre-conceived notions of traditional Web design,” replied Bernioz, “and disregard its nefarious standards of foreshortening, modeling, and chiaroscuro (the distribution of light and shade).” 
“Uh-huh. But how do I find the link?” the young man persisted. 
“You must embrace the idea that the link exists,” said Bernioz, “for once that idea is established, form itself can be forgotten.” 
“You don’t know where it is, do you?” 
“Not specifically, no,” Bernioz conceded. “It’s there somewhere. I think on a nonsequential parallel plane right behind the polygonal search box.” 
The site – digital graphics, text, and HTML on browser – has fared no better with art critics, who immediately accused the cubists of stealing the absurd navigation and layout from MSNBC.com. 
Editor’s Note: Due to popular inquiry, we are forced to make the following statement: there is no cubist Web site. It is a fictional site review by a real person. For real site reviews by a fictional person, please see Mr. Clickwell. 
Copyright © 1999-2009, SatireWire. 
"
"AMAZING NEW ""SEGWAY HUMAN TRANSPORTER"" APPARENTLY NOT TESTED FOR ACRONYM",admin,https://www.satirewire.com/amazing-new-segway-human-transporter-apparently-not-tested-for-acronym/,"
( If You’d Prefer a Less Subtle Version of This Story, Click Here) 
Honestly, We’re Not Making This SHT Up
Manchester, N.H (SatireWire.com) – After a year-long buildup during which it was known as the mysterious “Ginger” or “IT,” the revolutionary, scooter-like “Segway Human Transporter” was unveiled Monday without first being checked for its potential acronym.









As a result, the media was full of Segway Human Transporter stories, while investors on Wall Street were hoping inventor Dean Kamen would take his cool Segway Human Transporter public so they could get a piece of Segway Human Transporter.
Word about the electric-powered transportation machine was leaked last year, but it took more than 10 years for Kamen and his team to get their Segway Human Transporter together. When the device was introduced Monday on ABC’s Good Morning America, riders who took an initial Segway Human Transporter spin were visibly impressed.
“I can’t believe this Segway Human Transporter!” said ABC’s Diane Sawyer. “It’s so fun and stable and quiet! Wow. Segway Human Transporter.”
“Boy, I hope no one’s looking because I really want to take a Segway Human Transporter right now!” joshed good-natured co-host Charles Gibson.
Gibson will have to wait, however. The company is currently producing only a big Segway Human Transporter for commercial use, and won’t make a little Segway Human Transporter for consumers until the 2002 holiday season, said Kamen.
At $3,000 each, however, the consumer model may be out of reach of all but the most generous of gift givers. “If it’s three grand, there’s no way I can give a Segway Human Transporter,” said Holly Dumal of Princeton, N.J. “I wish they’d make a cheap Segway Human Transporter.”
Kamen replied that the company would never give its Segway Human Transporter away, but promised a less expensive version was “definitely on our Segway Human Transporter list.”
Also in the works: a specially designed device for use by Pope John Paul that will speed the aging pontiff around the Vatican and St. Peters Square. It’s name: the Holy Segway Human Transporter.
 
Copyright © 1999-2009, SatireWire.

"
PARENTS SAY WEB SITES TEACH FUCKING PROFANITY,admin,https://www.satirewire.com/parents-say-web-sites-teach-fucking-profanity/,"
Demand Laws Prohibiting Obscene Shit Their Kids Are Picking Up Online
Washington, D.C. (SatireWire.com) – A coalition of parenting groups today urged Congress to introduce a more stringent Communications Decency Act, arguing that profanity-filled Web sites are a bad influence on their children. “I used to think my kids got their potty-mouths from the shit they saw on TV and radio,” testified one frustrated parent. “But after surfing the Web, Jesus Fuckin’ Christ. That must be where they learn it.”









Speaking before a Senate panel, several dozen parents pleaded with lawmakers to revisit the Communications Decency Act, which was struck down by the Supreme Court in 1997 on First Amendment grounds.
“I believe the only way safeguard my children from the foul language they’re exposed to online is to pass a strong Internet Decency Act,” said Maria Zandavino, a mother of three from East Haven, Conn. “And don’t talk to me about filtering software. I use it and the little bastards must be getting around it ’cause they still swear like motherfuckin’ sailors.”
For parents like Rory Kennel of Kansas City, Mo., however, the issue goes beyond profanity.
“You’ve got sites out there that tell you to fuck authority and fuck your parents,” Kennel told the senators. “I don’t want my kids exposed to that disrespectful mentality, so I want you assholes to do something about it.”
Some parents contend that even minimal or indirect exposure to the Internet is dangerous. “I got a nine-year-old, in third grade, he can’t even fuckin’ read, okay?” said Philadelphia father of two, Anthony Miller. “But you know what? The kid swears out his ass all day long. It’s like, all these bad words, he absorbs them digitally or something.”
Emotional Testimony
While Constitutional scholars believe any act restricting language on the Internet would eventually be struck down by the courts, it was clear that senators were moved by the often emotional testimony. In one of the more stirring moments, Billy Cadwaller, a father of one from Macon, Ga., described how the Internet has soured his relationship with his 11-year-old daughter.
“One night I came home late and went in to give my little girl a kiss, and she wakes up all coughing and blinking and says to me, ‘Oooo Daddy, you are shit-faced again,'” Cadwaller testified. “Now where did she learn that? I’ll tell ya. I went to that Googly search engine and found 95 sites had the phrase ‘you are shit-faced’ on ’em. Ninety-fuckin’-five.”
“Fuck,” responded Sen. Orrin Hatch, R-Utah.
But the day’s most poignant testimony came from Pamela Gottschalk, a single mother from Los Angeles who was able to draw a definitive connection between child behavior and the proliferation of obscene language on the Internet.
“How old’s the Web anyway? Maybe eight years or something?” Gottschalk said to the panel. “Well, my boy Joey is eight years old, and he’s a foul-mouthed dumb-ass little loser just like his father. Now you tell me there’s not a relationship there.”
Copyright © 2001-2009, SatireWire.

"
